"","R.mean","G.mean","B.mean","R.sd","G.sd","B.sd","col","K.mean","fungus_temp"
"1",124.363235867446,100.444288499025,76.238440545809,12.3163191909175,11.0783110949068,8.00536063214714,"#7C644C",0.512301035813936,"DF42_27"
"2",110.978517242421,86.8660259316348,65.0575815274881,4.68109903155065,5.12472824194929,6.38043096391844,"#6F5741",0.564790128461092,"DF42_27"
"3",122.689975340949,97.1207840571687,75.6888883297267,13.7892113086302,12.7333760917413,11.1730561102327,"#7B614C",0.518862841800199,"DF42_27"
"4",144.07125339121,116.823657080846,90.6567986977754,5.52186070495403,6.57187286367163,7.73448966052021,"#90755B",0.43501469258349,"DF42_27"
