"","R.mean","G.mean","B.mean","R.sd","G.sd","B.sd","col","K.mean","fungus_temp"
"1",203.734065864414,199.593490524181,192.859420132381,7.71496146867583,6.4868005856661,6.97879347278403,"#CCC8C1",0.201042878963083,"DF32_24"
"2",222.824717820508,215.697964539137,208.165297896982,14.5010899266061,15.1762864521111,19.7774119719065,"#DFD8D0",0.126177577174478,"DF32_24"
"3",223.254034120908,218.449214625132,218.034219904963,9.39595722132983,7.68790508174422,6.88352370641593,"#DFDADA",0.124493983839576,"DF32_24"
"4",204.581686508732,204.122352721102,201.12445050173,7.66314004743114,7.97334768660853,10.1148474962347,"#CDCCC9",0.197718876436346,"DF32_24"
