"","R.mean","G.mean","B.mean","R.sd","G.sd","B.sd","col","K.mean","fungus_temp"
"1",151.398016829764,146.562461589373,131.835720701555,32.2289165884048,34.0160633157687,44.7150115160578,"#979384",0.406282286942102,"C23_33"
"2",163.573405724328,150.422514436355,119.223669344715,9.06981971166303,9.31626147500575,7.50618468612404,"#A49677",0.358535663826163,"C23_33"
"3",142.814918825323,130.550871040847,113.381457324637,11.089625001149,11.1383579899374,11.8344445886402,"#8F8371",0.439941494802657,"C23_33"
"4",143.849168242883,131.669104841519,107.380095146136,8.51223685522483,9.21580692660945,11.6843251075253,"#90846B",0.435885614733793,"C23_33"
