"","R.mean","G.mean","B.mean","R.sd","G.sd","B.sd","col","fungus_temp"
"1",192.062779330552,164.732578550114,133.157593065176,6.57962300268455,12.3488341802761,13.9828843874489,"#C0A585","DF13_24"
"2",214.148885092547,185.965719265132,151.342190825865,10.3121839856136,8.69080452721261,10.1764427569142,"#D6BA97","DF13_24"
"3",217.633665082956,181.053143325345,147.471251317817,9.25632894898463,16.0986495325202,17.6610187372223,"#DAB593","DF13_24"
"4",195.853240844335,152.767822779145,116.036309390617,7.34225684773712,8.38321967240995,13.0030885494942,"#C49974","DF13_24"
