"","R.mean","G.mean","B.mean","R.sd","G.sd","B.sd","col","K.mean"
"1",100.078075804552,78.9907587665537,41.814370178095,12.5810239783289,12.443521907756,9.88595488923414,"#644F2A",0.607536957629207
"2",96.9824621923537,75.5094907732734,41.4546414715064,6.95109770134409,6.79061756420437,7.23956106592669,"#614C29",0.619676618853515
"3",122.139116999739,96.4187830454543,60.2551678589668,22.7935250874958,20.7532204898047,18.4806605247275,"#7A603C",0.521023070589258
"4",138.224895125027,111.279964767493,72.2616493474446,12.4326354605202,11.4260325539102,12.3594040715875,"#8A6F48",0.45794158774499
