"","R.mean","G.mean","B.mean","R.sd","G.sd","B.sd","col","K.mean"
"1",73.8853081342212,65.1370201723462,44.6375440658049,16.2723917925329,13.2481224348335,8.96650102562112,"#4A412D",0.710253693591289
"2",66.6645087335219,59.7585150663823,43.5855734809122,11.0803736053368,9.84466738959691,7.83024697108873,"#433C2C",0.738570553986189
"3",97.001097989307,85.1055379835676,59.2499610089025,23.0508383369329,20.5561893925704,13.4852888229685,"#61553B",0.619603537296835
"4",100.073438933399,88.4691333863372,60.7175096324384,15.5269050971263,12.9350714996189,10.1233611764591,"#64583D",0.607555141437653
