"","R.mean","G.mean","B.mean","R.sd","G.sd","B.sd","col","fungus_temp"
"1",170.038721804511,168.684198778195,164.084997650376,22.6394091001791,24.0014694534416,31.8376859731233,"#AAA9A4","C13_33"
"2",171.574055783818,171.460275758533,171.498202433628,5.36494691594515,5.1830489955008,5.2229170112669,"#ACABAB","C13_33"
"3",158.410834844383,154.561933977496,134.943861000025,18.6030063919114,18.4500828757103,22.0312163552795,"#9E9B87","C13_33"
"4",164.707264478548,157.460352021956,131.151926739106,20.3507192691419,19.5279548781094,21.4347724406223,"#A59D83","C13_33"
